Previous Score,Sleeping Hours,Practice exam,Delegation,Scholarship,Final Score
64.36741313,7.298016801,8,Alvaro Obregon,Yes,94.34290484
69.46758998,6.07777799,8,Xochimilco,No,71.74077733
69.26296856,4.927479949,9,Iztapalapa,No,71.96181597
74.52014205,6.941171084,6,Benito Juarez,No,81.11789723
61.32673539,7.097548916,1,Benito Juarez,No,47.06468052
78.1627378,9.041571045,3,Iztapalapa,No,54.92537154
88.66214785,5.827011893,5,Coyoacan,No,67.75166406
77.80928497,8.602744261,8,Alvaro Obregon,Yes,100
83.08988609,5.279395782,5,Xochimilco,No,65.5031764
85.94562455,4.9830967,3,Alvaro Obregon,Yes,77.04294906
87.36489512,6.548706333,0,Iztapalapa,No,44.50919871
93.70138693,5.588636484,6,Iztapalapa,No,79.74556968
70.00798002,4.962076289,6,Xochimilco,No,61.74696312
67.81516015,9.916495474,5,Iztapalapa,No,56.56821687
82.83465648,6.322528545,2,Iztacalco,No,46.09513718
82.0826622,10.46695538,4,Benito Juarez,Yes,90.58402392
82.756753,5.507899302,6,Alvaro Obregon,No,80.19042306
93.89282454,4.43718015,5,Coyoacan,No,69.94322647
75.11369909,8.936934578,6,Iztacalco,Yes,88.67804753
79.2615656,5.910015052,4,Benito Juarez,Yes,73.45693911
65.19611749,7.208298697,0,Iztacalco,Yes,38.47824123
96.35321124,4.966549772,9,Benito Juarez,No,100
71.63455079,6.942830287,4,Iztapalapa,Yes,70.24559194
71.91784072,4.942560895,1,Coyoacan,Yes,52.48992692
71.53250109,6.889138903,9,Iztapalapa,No,82.69879899
68.55104141,6.289101191,9,Alvaro Obregon,Yes,100
67.70562951,7.345401596,1,Alvaro Obregon,Yes,62.69653807
69.76295717,7.938537057,3,Alvaro Obregon,Yes,69.44420329
61.34204072,7.361619999,5,Alvaro Obregon,Yes,73.91757505
67.1468208,7.676569813,4,Iztacalco,No,53.87705739
94.48963111,6.836450987,6,Coyoacan,No,76.24647528
82.35655144,6.347021948,9,Coyoacan,No,81.04391161
84.25904177,7.705178024,7,Alvaro Obregon,No,91.51149536
86.77208787,6.832828276,9,Benito Juarez,No,97.74516082
93.34134564,6.890035327,0,Iztapalapa,No,47.84821995
57.28577449,7.596617448,7,Alvaro Obregon,No,75.92750908
62.70116885,5.450176603,2,Benito Juarez,Yes,74.06500779
66.96276339,9.144416641,9,Xochimilco,Yes,95.01780601
70.30270204,6.625965129,9,Coyoacan,Yes,95.710983
71.99430609,7.186272424,1,Iztapalapa,No,38.80494537
70.53022447,6.933220828,1,Coyoacan,No,41.43806877
77.19308913,7.979114731,4,Coyoacan,Yes,64.34388014
75.35295391,7.508772506,1,Iztacalco,No,54.08271643
67.77165205,6.92511408,3,Iztapalapa,No,39.70129768
53.24451223,9.173131174,2,Iztacalco,No,40.91908516
65.07131295,2.194981586,7,Xochimilco,No,59.85669568
69.50761347,8.864011571,8,Alvaro Obregon,No,78.09607151
72.52920563,8.380323108,5,Iztapalapa,No,65.17873883
63.70332541,4.246275051,3,Benito Juarez,No,57.64742349
70.09193534,8.393924827,1,Coyoacan,Yes,60.94773296
63.69012612,8.587701168,7,Coyoacan,No,76.1893265
73.74180648,7.842645235,2,Iztacalco,Yes,63.26178612
64.26908672,4.661368834,1,Xochimilco,No,29.99872026
66.51095344,8.023979076,3,Iztacalco,Yes,75.9568852
61.91315869,8.510795284,1,Xochimilco,No,38.33694645
73.46499304,6.141690258,2,Iztacalco,Yes,66.81708777
66.3355223,7.661700784,8,Iztapalapa,No,77.13612915
84.06784267,6.470188157,6,Coyoacan,Yes,85.35005858
79.05850267,8.328065486,0,Xochimilco,No,48.79005339
74.30148132,6.529739972,9,Xochimilco,No,85.31334874
67.02514503,6.129823806,4,Benito Juarez,No,63.89246758
78.80520305,6.941055186,4,Xochimilco,No,51.63832082
81.90700889,4.987521819,8,Xochimilco,No,84.5791423
76.42688412,6.792127025,0,Iztapalapa,No,36.68662661
91.03701855,7.543139106,0,Coyoacan,Yes,59.6892351
79.59637318,8.304938904,9,Alvaro Obregon,Yes,100
84.13607218,7.373435108,6,Alvaro Obregon,No,80.02220751
76.33565416,4.851097544,6,Iztacalco,Yes,77.00838668
81.75664453,9.028406707,7,Xochimilco,Yes,89.86562055
67.03218767,9.15423776,3,Iztacalco,No,57.09722978
70.41601637,7.168850883,6,Iztacalco,No,66.55007679
78.49363553,5.872087568,5,Coyoacan,No,74.136267
78.42099482,6.202573095,0,Iztacalco,Yes,49.8226674
80.07611823,6.694716403,1,Benito Juarez,No,60.47722754
86.00392892,7.418002684,7,Benito Juarez,No,100
60.75028828,6.543272078,5,Alvaro Obregon,No,65.89377234
65.25547452,5.712418699,6,Iztapalapa,No,52.08333107
77.29572641,8.534514826,7,Xochimilco,Yes,89.53352364
67.75636368,7.385928832,4,Coyoacan,No,56.00083974
100,5.421441966,4,Iztapalapa,No,71.80355062
80.15719619,7.436965684,1,Iztacalco,No,55.6742567
74.21669151,7.242806243,3,Coyoacan,Yes,65.42116735
69.84530727,5.922920632,1,Iztacalco,No,40.61828555
70.19837717,8.792574639,6,Iztapalapa,No,59.42638762
75.30140661,7.20233381,8,Alvaro Obregon,No,95.13312126
76.11981933,6.675067537,1,Benito Juarez,No,57.77072863
70.43300855,6.874777378,3,Benito Juarez,No,58.0813785
72.26847753,7.665875194,7,Benito Juarez,Yes,100
88.44284575,6.891724878,8,Coyoacan,No,87.02855605
88.84504963,6.87918449,3,Iztacalco,No,59.94302826
77.5203398,8.598947602,7,Benito Juarez,No,87.7217045
61.58740273,4.872393509,6,Iztacalco,No,64.32865301
80.38503157,5.122670291,4,Benito Juarez,Yes,81.90155816
90.54282442,8.16544504,3,Iztapalapa,No,66.49837656
88.69781102,10.62377468,5,Alvaro Obregon,Yes,100
82.34425853,8.314743175,5,Iztacalco,Yes,82.56664463
89.22422955,9.796313194,1,Coyoacan,Yes,68.96189705
75.53384272,6.348442579,2,Benito Juarez,No,59.96243378
81.2810297,6.044378232,5,Iztapalapa,No,66.51768039
68.19224434,7.68479976,3,Benito Juarez,No,60.61056881
77.92265456,8.43047344,2,Alvaro Obregon,Yes,85.27658953
88.29534244,5.032673648,3,Xochimilco,No,57.58955119
69.10576589,6.680172441,5,Benito Juarez,No,78.1291813
66.38556571,6.959474249,2,Alvaro Obregon,No,59.86078128
75.97488939,5.981694676,0,Iztacalco,No,30.69664389
72.73337796,6.15666726,5,Alvaro Obregon,No,83.27057013
81.49147721,8.264603952,1,Iztapalapa,Yes,63.75831291
70.46740474,7.704526722,8,Xochimilco,No,73.0067249
92.18439616,8.197677133,5,Iztapalapa,No,82.98125786
62.10323902,7.505312036,0,Iztacalco,No,25.33936273
87.53734786,5.690114985,3,Coyoacan,Yes,78.21362226
67.35150772,7.634654578,4,Iztapalapa,No,55.84803958
57.04017265,5.571860646,7,Iztacalco,Yes,78.86540696
77.37875156,6.532369991,2,Xochimilco,No,51.89685178
72.45392014,5.445627018,8,Iztacalco,No,68.11005095
63.90390632,6.083668312,8,Iztapalapa,No,68.24516433
58.18623108,7.135718271,9,Iztacalco,No,76.52064186
74.91639213,6.313764093,4,Iztacalco,No,58.42888146
84.75836892,5.675256385,3,Benito Juarez,No,70.28117161
80.84953493,8.706696207,6,Iztacalco,Yes,92.93240921
75.56706649,6.820612424,8,Iztapalapa,No,71.28088526
79.78847573,6.20810793,5,Iztapalapa,No,70.95307741
74.72785868,5.376401334,6,Iztapalapa,No,62.82431736
60.70275757,4.192007672,0,Benito Juarez,Yes,50.69780734
60.79106015,6.666929479,3,Iztapalapa,No,53.59141945
72.96831471,4.932671945,1,Iztacalco,No,36.18306228
73.39346714,8.068054689,0,Alvaro Obregon,No,59.65182181
83.50982679,7.044236792,6,Benito Juarez,Yes,92.32185284
82.57304224,9.337541169,9,Alvaro Obregon,Yes,100
81.05133016,7.33461141,3,Coyoacan,Yes,70.69246856
72.19717287,5.910013304,1,Xochimilco,No,39.93942909
61.1934783,4.179988596,4,Alvaro Obregon,No,58.84219793
79.12071137,8.209815796,6,Iztacalco,No,71.03167642
80.25169313,5.051577609,1,Benito Juarez,No,47.06465843
51.11468538,6.387783216,6,Iztapalapa,No,65.94552741
66.65661813,9.51113237,2,Iztapalapa,Yes,65.44920202
68.08945623,7.916475024,7,Alvaro Obregon,No,80.34103811
76.18350201,7.584798182,6,Alvaro Obregon,No,88.36235828
66.96639567,8.416483665,0,Alvaro Obregon,No,46.04188231
74.61865431,8.360574728,8,Iztacalco,Yes,91.54045633
72.8946506,9.371419648,5,Iztapalapa,No,67.27479194
73.40850528,6.096730974,3,Xochimilco,No,61.07879721
67.83605706,6.43497377,5,Coyoacan,Yes,67.42056585
68.61014946,5.616423056,1,Iztacalco,No,38.58546824
64.1973294,6.950953545,1,Xochimilco,No,38.18749145
78.80067441,6.801650906,7,Iztapalapa,No,79.76687109
80.71102629,4.367571644,9,Iztapalapa,No,82.784702
67.2938205,6.019148864,4,Iztapalapa,Yes,56.28871606
90.20640096,9.158674801,6,Iztapalapa,No,77.18052274
71.85398553,7.366312892,0,Benito Juarez,No,52.83461022
90.30185624,8.073097927,5,Iztapalapa,No,78.5365666
68.57872826,6.819182998,9,Alvaro Obregon,No,96.89946882
54.73422223,4.169359714,6,Iztapalapa,No,51.95659074
79.02197825,6.807046117,9,Xochimilco,Yes,99.9634332
77.48545105,8.562544836,6,Coyoacan,No,72.39951535
75.34393795,5.221474313,9,Benito Juarez,No,91.21253648
68.57767522,8.12055839,2,Coyoacan,Yes,67.02069706
74.65427775,4.447252496,8,Coyoacan,Yes,90.39087913
69.88740542,7.030286857,8,Coyoacan,Yes,87.38653643
71.97650434,7.816777675,4,Iztacalco,No,67.16374081
83.41632256,6.531831214,8,Iztapalapa,No,81.98473846
76.8421723,10.70870731,6,Xochimilco,No,72.12555371
81.09951387,6.260214344,6,Iztapalapa,No,73.12923683
72.68131493,6.132375643,8,Coyoacan,No,77.44898382
71.57982654,7.306738063,1,Iztapalapa,Yes,59.38369197
63.46517469,5.867540296,9,Iztacalco,No,70.50845013
71.29963387,4.837993609,4,Iztapalapa,No,45.94131681
41.78885444,5.353495338,7,Iztapalapa,No,56.68070514
69.09778034,8.136980139,7,Coyoacan,No,66.20880348
74.18125823,6.542590662,2,Benito Juarez,No,57.67667932
80.63673654,9.553031426,4,Benito Juarez,No,73.80156847
72.31322122,6.338145632,3,Iztapalapa,No,48.08675561
78.47673542,8.065765532,3,Coyoacan,No,60.07372477
53.20211339,7.766262969,1,Benito Juarez,No,52.20936676
74.43163148,6.315773789,5,Xochimilco,Yes,65.28556386
58.20497207,5.681786606,0,Benito Juarez,Yes,55.16912223
62.91696484,4.402294452,7,Alvaro Obregon,No,69.36757354
73.12834452,7.82968117,9,Benito Juarez,Yes,100
87.76263988,8.797389599,8,Xochimilco,No,88.25909846
78.71206763,4.615103992,4,Iztacalco,No,60.60783589
75.18230997,6.444332598,5,Xochimilco,No,66.79405592
74.80469611,5.999622505,0,Alvaro Obregon,Yes,65.41984501
67.86371107,7.827053725,5,Coyoacan,Yes,77.12739097
69.56016587,6.507020968,0,Xochimilco,No,41.28242356
79.27376045,8.984470856,4,Alvaro Obregon,Yes,95.61398506
61.14639482,6.423410214,8,Benito Juarez,No,93.87701648
80.9305405,5.145424811,4,Alvaro Obregon,No,63.38080617
71.11492933,6.296792012,2,Coyoacan,Yes,59.20549705
83.25557075,6.4620781,3,Iztapalapa,Yes,79.46333154
84.61093457,7.789149918,2,Iztacalco,Yes,71.40260215
58.26915987,6.439721417,3,Iztapalapa,Yes,58.71386975
69.18419237,7.66014477,9,Coyoacan,Yes,86.67385318
66.44472312,5.814273592,5,Iztapalapa,Yes,59.74541787
56.87272035,6.55798498,2,Iztacalco,No,35.66810569
64.67466724,5.822448585,4,Coyoacan,No,56.94948271
99.41255845,5.730037615,6,Iztapalapa,Yes,90.15019353
81.09509896,8.912250336,0,Iztacalco,No,42.54474359
94.17287969,5.927305643,2,Alvaro Obregon,No,59.93622343
83.2909844,6.478592827,5,Iztapalapa,No,67.816531
67.58156839,8.56690669,9,Alvaro Obregon,Yes,100
71.18228803,8.125002094,1,Benito Juarez,No,66.77507457
80.8843618,9.461810825,7,Xochimilco,No,77.64686714
79.37506203,7.724202797,6,Alvaro Obregon,Yes,94.77397302
69.22657984,6.099400915,1,Alvaro Obregon,No,44.63879682
59.90006829,10.08571697,4,Benito Juarez,No,64.97039886
100,7.873121117,3,Coyoacan,No,72.86951512
73.58850328,6.767956992,1,Xochimilco,Yes,53.09401503
71.74261107,7.086198325,3,Benito Juarez,No,76.76240879
76.13334464,7.268922369,8,Xochimilco,No,74.52668265
72.57271411,6.644782188,9,Xochimilco,No,88.77309229
76.22728908,4.936216597,1,Alvaro Obregon,No,63.35784741
87.86947286,9.440081578,9,Coyoacan,Yes,100
73.7545152,6.967248886,9,Iztapalapa,No,86.75474202
63.37289561,7.275244769,5,Iztacalco,No,61.63557157
73.38356206,10.11721609,3,Coyoacan,No,60.31744619
70.35598219,5.975072105,7,Xochimilco,No,63.96337662
89.23898937,7.983227987,3,Alvaro Obregon,No,79.63912314
86.71119065,5.811551975,8,Iztapalapa,No,83.08874575
76.07525,7.481531744,9,Coyoacan,No,91.88550022
62.21264145,7.302258619,2,Iztacalco,No,51.72233727
62.74107737,8.185901646,6,Xochimilco,No,59.35221096
75.15123262,8.812253077,4,Alvaro Obregon,No,77.30369073
78.36322969,6.130718363,0,Benito Juarez,Yes,73.61901102
71.25377181,9.125012261,2,Xochimilco,Yes,59.9859143
70.19830416,9.231221408,8,Iztacalco,No,82.45607967
69.07200767,6.625021923,8,Iztacalco,No,77.07823002
74.7660604,6.990126128,4,Iztacalco,Yes,76.15404455
51.17237648,6.25847482,4,Iztacalco,Yes,59.38706748
63.98673371,6.541838179,3,Iztapalapa,No,49.11445369
68.72949155,5.194786517,3,Xochimilco,No,41.86873026
87.07503195,8.166303658,3,Xochimilco,Yes,79.80055664
66.86186358,3.924559161,1,Coyoacan,Yes,42.69137414
76.80468142,5.954357724,6,Iztacalco,No,73.58163027
77.26542751,6.930756923,2,Iztacalco,No,56.52447263
87.97916506,8.949695996,0,Alvaro Obregon,Yes,68.12628602
87.62577407,6.182133146,9,Benito Juarez,Yes,100
74.42497031,7.641777507,2,Alvaro Obregon,Yes,79.23685805
70.24515259,6.878523828,8,Coyoacan,No,69.13445984
68.36166897,8.417678351,8,Iztapalapa,No,80.32994836
72.58936778,7.563378623,9,Benito Juarez,No,90.30693395
70.65966646,8.245314082,6,Xochimilco,Yes,87.18817206
80.53627409,6.174047627,0,Alvaro Obregon,No,58.9964877
79.20309817,5.478962659,5,Alvaro Obregon,No,75.14414809
80.91801191,7.550692479,9,Xochimilco,No,87.53012075
87.59283711,6.268407971,0,Iztapalapa,Yes,46.90891032
93.62869121,7.045485808,1,Xochimilco,Yes,71.585807
76.24663393,7.47591241,2,Iztapalapa,No,53.27831251
85.99463771,8.862861296,5,Xochimilco,No,76.09249243
71.48339816,8.179855965,6,Benito Juarez,Yes,93.99011046
86.85006984,5.978485491,7,Iztacalco,No,79.06300683
85.61509157,5.282466643,8,Iztapalapa,Yes,91.74168112
85.0841597,9.561071657,6,Alvaro Obregon,No,85.05131096
75.94069841,4.626010492,5,Alvaro Obregon,No,81.47988627
68.31641836,6.321245728,4,Iztacalco,No,50.03717706
61.05471562,7.96786723,9,Iztacalco,No,71.81960738
74.59962792,9.45814187,1,Iztapalapa,Yes,66.21695664
90.33012542,6.715507712,7,Iztacalco,Yes,92.50858408
71.90155099,7.041014491,4,Alvaro Obregon,Yes,78.93403467
82.85126585,5.687458868,9,Iztapalapa,Yes,92.77971524
83.43951401,7.189924168,1,Benito Juarez,No,65.714856
72.16313779,5.274769031,2,Coyoacan,Yes,41.56570417
88.16344838,5.87457257,9,Iztapalapa,No,91.80111017
45.91339256,8.145835831,9,Xochimilco,No,70.885977
62.77249721,6.349634775,6,Benito Juarez,No,78.80026587
65.84367704,8.375873383,9,Alvaro Obregon,No,100
66.80284977,6.76973931,7,Iztapalapa,Yes,89.60284061
78.36262951,4.946739861,4,Iztapalapa,Yes,79.26783708
77.90037803,8.752547914,9,Iztapalapa,No,80.46720247
78.93990572,5.027010872,7,Iztacalco,No,62.41615923
80.96081494,6.097318737,9,Iztacalco,Yes,98.27553192
65.49895431,6.700451377,9,Alvaro Obregon,No,94.39882614
62.81823933,8.508742931,5,Benito Juarez,Yes,84.1316777
78.96319682,6.210272766,1,Iztapalapa,Yes,43.66911723
68.69767926,5.609924256,1,Coyoacan,No,37.19627374
59.29524955,7.244009607,7,Coyoacan,No,69.62811771
84.71344285,6.679051415,3,Coyoacan,No,52.92899565
88.95101907,6.298914101,7,Iztacalco,Yes,90.62361096
90.5716089,7.324728035,8,Alvaro Obregon,Yes,100
76.87007721,5.194605677,5,Iztapalapa,Yes,65.72840473
81.25932096,4.417239189,8,Alvaro Obregon,No,83.94348526
88.69868223,10.20809516,5,Iztacalco,Yes,90.63040255
68.5858421,7.15627914,2,Iztapalapa,Yes,62.25401428
86.10677684,7.261271323,7,Iztapalapa,No,79.7414012
77.75396234,5.827015929,0,Xochimilco,No,34.36792922
84.13711652,8.346548265,5,Alvaro Obregon,Yes,96.12842911
76.86093021,6.19977211,2,Coyoacan,No,51.26238064
87.9625671,2.820778468,9,Coyoacan,No,79.47114397
77.23523763,6.149449989,9,Xochimilco,Yes,100
60.16020941,6.577880383,2,Benito Juarez,No,50.93172855
89.51926632,6.744874593,8,Benito Juarez,Yes,100
65.52469259,6.701482506,6,Alvaro Obregon,Yes,79.47821987
87.5305821,6.032628075,1,Xochimilco,Yes,69.69262827
74.09757119,5.88771841,5,Iztapalapa,No,66.46657489
86.76010985,6.553032,3,Iztacalco,Yes,68.4306668
86.34768615,4.531785869,9,Iztacalco,No,88.02465067
79.30142974,4.063605559,6,Benito Juarez,Yes,93.48259856
80.08535318,7.147083235,3,Benito Juarez,No,61.62142543
79.22628617,7.172102311,6,Iztacalco,No,73.93415509
54.86175244,8.31910087,5,Xochimilco,Yes,62.44431607
76.18330219,6.616652034,7,Coyoacan,No,75.09121647
63.83935824,5.20955918,6,Alvaro Obregon,No,65.83643208
76.71187144,4.090529777,8,Benito Juarez,No,76.44493393
63.57057454,5.664705886,3,Benito Juarez,Yes,66.19696983
63.15048059,7.633779616,8,Iztacalco,No,71.28960198
91.04934502,9.162173355,4,Coyoacan,Yes,87.90316049
85.69447388,7.081128119,8,Iztacalco,Yes,90.27968138
74.95857415,5.179615164,3,Benito Juarez,No,61.78304664
76.8476865,5.680119096,2,Xochimilco,No,45.39369231
72.52083974,5.726941114,6,Iztacalco,No,72.38627728
80.69876376,6.391017098,3,Alvaro Obregon,No,62.52272662
68.23945633,8.681343137,4,Benito Juarez,No,73.20355097
84.93740263,8.798364175,2,Benito Juarez,No,75.54047227
72.46913159,6.741616158,5,Benito Juarez,Yes,85.26841377
70.80153004,7.274605165,3,Benito Juarez,No,67.08733398
75.21713018,5.803663161,0,Benito Juarez,No,46.25442557
69.0885317,4.435137333,1,Iztapalapa,No,37.07155107
78.28682349,9.68250753,7,Iztapalapa,Yes,100
69.62637411,3.516269424,3,Iztacalco,No,51.59597293
79.68523603,4.246239524,9,Xochimilco,Yes,95.08580793
87.16006539,9.694608783,1,Iztapalapa,No,52.0802136
67.80678313,7.024923107,3,Benito Juarez,No,60.18720418
73.69424543,5.311127639,6,Benito Juarez,No,77.15432681
79.61330713,8.024055447,1,Benito Juarez,No,69.38495828
70.64142645,8.159579959,5,Iztapalapa,No,62.69057303
79.64320561,5.000971532,0,Iztapalapa,No,39.2873767
80.55398861,6.200731935,2,Xochimilco,Yes,72.62579799
85.83261776,8.314368796,8,Coyoacan,No,83.50588669
68.94009954,5.77464138,4,Benito Juarez,Yes,82.45089557
65.5722476,7.423245608,7,Xochimilco,No,67.77904435
71.9242261,9.13721828,0,Xochimilco,No,37.06006705
65.3224766,3.411272753,3,Coyoacan,No,41.47424061
80.64498204,6.488127521,2,Xochimilco,Yes,65.88341402
63.382487,7.392453998,9,Coyoacan,No,71.93254462
98.33016418,4.311925921,8,Xochimilco,No,91.17408859
87.95927862,6.205582915,6,Xochimilco,Yes,91.6746158
75.1257577,8.566747966,2,Coyoacan,No,54.79454798
83.67394493,5.943527277,0,Xochimilco,No,38.26522922
58.63198136,4.773510346,4,Benito Juarez,No,62.62184257
100,8.696247735,9,Iztapalapa,No,100
69.09785388,7.66675254,2,Benito Juarez,Yes,69.82142928
73.79502586,6.896715563,1,Iztapalapa,Yes,53.77732649
56.44066713,6.852412259,2,Xochimilco,No,37.49186984
79.86287305,8.542423707,4,Benito Juarez,Yes,86.57765986
63.93655843,7.441792488,4,Alvaro Obregon,No,69.20164248
76.01655762,7.968418219,9,Alvaro Obregon,No,100
69.55725567,5.961150408,7,Benito Juarez,No,85.58612357
64.22256065,4.123967487,3,Benito Juarez,Yes,69.92555614
66.95638498,7.93287055,1,Benito Juarez,No,50.82273078
77.25788034,8.651391882,7,Alvaro Obregon,No,90.77886832
62.18509027,6.663157048,7,Benito Juarez,No,85.62209045
67.51188329,8.331634876,9,Iztacalco,No,90.65271023
81.63273381,6.49718081,7,Iztacalco,No,71.48784
100,6.863951258,0,Iztacalco,Yes,64.2453874
79.7758882,9.628643183,8,Benito Juarez,No,100
65.82738358,6.562719919,3,Xochimilco,No,46.70274262
71.3288583,6.474145911,3,Coyoacan,No,53.49041515
75.31589006,4.195030715,7,Coyoacan,No,77.39834359
71.50575049,8.03510974,7,Iztapalapa,Yes,90.59564602
84.03058167,5.935237952,5,Xochimilco,No,70.38803508
77.17473483,7.220837517,3,Iztacalco,Yes,65.76408385
84.07852385,6.527441369,2,Alvaro Obregon,No,63.52977894
71.8555621,6.331310927,4,Iztacalco,No,49.20217269
88.2550022,6.823405765,7,Iztacalco,No,86.23900917
73.33514416,6.938721491,6,Iztapalapa,No,68.00542236
65.28810131,8.764118589,7,Xochimilco,No,71.30787617
96.77320381,9.280317785,0,Iztacalco,No,57.98996761
56.75022253,7.976072654,3,Coyoacan,Yes,60.4026478
67.61261275,8.90733387,8,Alvaro Obregon,No,86.04098984
68.72972148,8.281221206,5,Coyoacan,No,62.52378731
100,7.741921153,9,Iztacalco,Yes,100
93.06858884,9.182714403,7,Benito Juarez,No,97.92373949
89.93928144,5.037288054,7,Alvaro Obregon,No,88.37560209
71.69341338,5.973306698,4,Alvaro Obregon,Yes,71.44207838
99.26178004,5.76864771,7,Iztapalapa,Yes,96.71039307
78.68352004,6.547918125,3,Iztapalapa,No,56.01951539
84.7726337,8.028850537,5,Alvaro Obregon,No,89.39236092
76.79695381,5.327344822,6,Alvaro Obregon,No,81.44818967
74.50533429,7.754198795,5,Xochimilco,No,64.91166867
72.48221326,6.119408622,5,Coyoacan,No,66.22380089
72.90360007,6.47940392,7,Iztacalco,No,73.35461292
81.08491649,7.300623495,4,Alvaro Obregon,Yes,88.18121529
78.67199799,9.521872209,7,Xochimilco,Yes,100
74.6852863,5.931479422,8,Benito Juarez,Yes,100
90.09523993,6.87985991,3,Iztacalco,Yes,73.65160774
45.33246931,5.382662162,2,Alvaro Obregon,No,45.28381267
80.09887248,5.917078425,4,Xochimilco,No,56.54076844
82.17738707,5.368987848,9,Iztapalapa,No,94.12650717
86.46962868,7.367177632,9,Iztapalapa,No,86.7043263
74.35128559,7.637963154,4,Iztapalapa,Yes,79.9393298
77.07920067,8.03057402,6,Benito Juarez,Yes,100
84.85948383,5.869525434,2,Coyoacan,Yes,66.52142316
89.91166404,7.761914618,9,Iztacalco,Yes,100
71.99464015,7.169650117,8,Coyoacan,No,80.10861182
77.66975783,6.913371254,5,Coyoacan,Yes,84.37077475
91.78573964,5.137865759,9,Coyoacan,No,88.08300118
53.75972924,7.229880249,8,Iztapalapa,No,76.66966853
68.099874,7.27743493,0,Iztacalco,Yes,45.25857074
89.65835979,7.152592667,1,Iztapalapa,Yes,59.48557908
85.92537834,7.600076136,9,Coyoacan,No,99.60293001
80.22445211,8.041893489,1,Xochimilco,No,46.04923237
70.51403127,5.352965037,7,Xochimilco,Yes,78.59995797
